pan, gain, left, right
9, 42, 0.432, 0.265
9, 43, 0.439, 0.265
9, 44, 0.452, 0.265
9, 45, 0.456, 0.265
9, 46, 0.466, 0.301
9, 47, 0.476, 0.301
9, 48, 0.483, 0.301
9, 49, 0.495, 0.326
9, 50, 0.5, 0.326
9, 51, 0.522, 0.347
9, 52, 0.538, 0.347
9, 53, 0.554, 0.362
9, 54, 0.565, 0.362
9, 55, 0.571, 0.362
9, 56, 0.582, 0.362
9, 57, 0.592, 0.377
9, 58, 0.603, 0.377
9, 59, 0.609, 0.377
9, 60, 0.62, 0.389
9, 61, 0.63, 0.389
9, 62, 0.641, 0.398
9, 63, 0.647, 0.398
9, 64, 0.658, 0.408
9, 65, 0.668, 0.408
9, 66, 0.679, 0.418
9, 67, 0.69, 0.418
9, 68, 0.701, 0.425
9, 69, 0.707, 0.425
9, 70, 0.717, 0.432
9, 71, 0.728, 0.439
9, 72, 0.734, 0.439
9, 73, 0.745, 0.444
9, 74, 0.755, 0.452
9, 75, 0.766, 0.456
9, 76, 0.772, 0.461
9, 77, 0.783, 0.461
9, 78, 0.793, 0.466
9, 79, 0.804, 0.471
9, 80, 0.815, 0.476
9, 81, 0.821, 0.478
9, 82, 0.832, 0.488
9, 83, 0.842, 0.49
9, 84, 0.853, 0.495
9, 85, 0.864, 0.498
9, 86, 0.87, 0.511
9, 87, 0.88, 0.516
9, 88, 0.891, 0.527
9, 89, 0.902, 0.533
9, 90, 0.908, 0.549
9, 91, 0.918, 0.56
9, 92, 0.929, 0.565
9, 93, 0.94, 0.571
9, 94, 0.951, 0.582
9, 95, 0.957, 0.598
9, 96, 0.967, 0.603
9, 97, 0.978, 0.614
9, 98, 0.989, 0.62
9, 99, 0.995, 0.636
10, 0, 0.0, 0.0
10, 2, 0.0, 0.0
10, 3, 0.0, 0.0
10, 4, 0.0, 0.0
10, 5, 0.0, 0.0
10, 6, 0.0, 0.0
10, 7, 0.0, 0.0
10, 8, 0.0, 0.0
10, 9, 0.0, 0.0
10, 10, 0.0, 0.0
10, 11, 0.0, 0.0
10, 12, 0.0, 0.0
10, 13, 0.0, 0.0
10, 14, 0.0, 0.0
10, 15, 0.0, 0.0
10, 16, 0.202, 0.0
10, 17, 0.202, 0.0
10, 18, 0.202, 0.0
10, 19, 0.202, 0.0
10, 20, 0.202, 0.0
10, 21, 0.202, 0.0
10, 22, 0.265, 0.0
10, 23, 0.265, 0.0
10, 24, 0.265, 0.0
10, 25, 0.265, 0.0
10, 26, 0.265, 0.0
10, 27, 0.301, 0.0
10, 28, 0.301, 0.0
10, 29, 0.301, 0.0
10, 30, 0.326, 0.0
10, 31, 0.326, 0.0
10, 32, 0.347, 0.202
10, 33, 0.347, 0.202
10, 34, 0.362, 0.202
10, 35, 0.362, 0.202
10, 36, 0.377, 0.202
10, 37, 0.389, 0.202
10, 38, 0.398, 0.202
10, 39, 0.398, 0.202
10, 40, 0.408, 0.265
10, 41, 0.425, 0.265
10, 42, 0.432, 0.265
10, 43, 0.439, 0.265
10, 44, 0.452, 0.265
10, 45, 0.456, 0.301
10, 46, 0.466, 0.301
10, 47, 0.476, 0.301
10, 48, 0.483, 0.326
10, 49, 0.49, 0.326
10, 50, 0.5, 0.347
10, 51, 0.522, 0.347
10, 52, 0.538, 0.362
10, 53, 0.554, 0.362
10, 54, 0.565, 0.362
10, 55, 0.571, 0.377
10, 56, 0.582, 0.377
10, 57, 0.587, 0.389
10, 58, 0.603, 0.389
10, 59, 0.609, 0.389
10, 60, 0.62, 0.398
10, 61, 0.63, 0.398
10, 62, 0.641, 0.408
10, 63, 0.647, 0.408
10, 64, 0.658, 0.418
10, 65, 0.668, 0.418
10, 66, 0.679, 0.425
10, 67, 0.69, 0.432
10, 68, 0.696, 0.432
10, 69, 0.707, 0.439
10, 70, 0.717, 0.444
10, 71, 0.728, 0.444
10, 72, 0.734, 0.452
10, 73, 0.745, 0.456
10, 74, 0.755, 0.461
10, 75, 0.766, 0.466
10, 76, 0.772, 0.466
10, 77, 0.783, 0.471
10, 78, 0.793, 0.478
10, 79, 0.804, 0.483
10, 80, 0.815, 0.488
10, 81, 0.821, 0.49
10, 82, 0.832, 0.495
10, 83, 0.842, 0.5
10, 84, 0.853, 0.511
10, 85, 0.859, 0.516
10, 86, 0.87, 0.527
10, 87, 0.88, 0.533
10, 88, 0.891, 0.549
10, 89, 0.902, 0.56
10, 90, 0.908, 0.571
10, 91, 0.918, 0.576
10, 92, 0.929, 0.587
10, 93, 0.94, 0.598
10, 94, 0.946, 0.603
10, 95, 0.957, 0.614
10, 96, 0.967, 0.625
10, 97, 0.978, 0.636
10, 98, 0.984, 0.647
10, 99, 0.995, 0.652
11, 0, 0.0, 0.0
11, 2, 0.0, 0.0
11, 3, 0.0, 0.0
11, 4, 0.0, 0.0
11, 5, 0.0, 0.0
11, 6, 0.0, 0.0
11, 7, 0.0, 0.0
11, 8, 0.0, 0.0
11, 9, 0.0, 0.0
11, 10, 0.0, 0.0
11, 11, 0.0, 0.0
11, 12, 0.0, 0.0
11, 13, 0.0, 0.0
11, 14, 0.0, 0.0
11, 15, 0.0, 0.0
11, 16, 0.202, 0.0
11, 17, 0.202, 0.0
11, 18, 0.202, 0.0
11, 19, 0.202, 0.0
11, 20, 0.202, 0.0
11, 21, 0.202, 0.0
11, 22, 0.202, 0.0
11, 23, 0.265, 0.0
11, 24, 0.265, 0.0
11, 25, 0.265, 0.0
11, 26, 0.265, 0.0
11, 27, 0.301, 0.0
11, 28, 0.301, 0.0
11, 29, 0.301, 0.0
11, 30, 0.326, 0.0
11, 31, 0.326, 0.0
11, 32, 0.347, 0.202
11, 33, 0.347, 0.202
11, 34, 0.362, 0.202
11, 35, 0.362, 0.202
11, 36, 0.377, 0.202
11, 37, 0.389, 0.202
11, 38, 0.398, 0.202
11, 39, 0.398, 0.265
11, 40, 0.408, 0.265
11, 41, 0.425, 0.265
11, 42, 0.432, 0.265
11, 43, 0.439, 0.265
11, 44, 0.444, 0.301
11, 45, 0.456, 0.301
11, 46, 0.466, 0.301
11, 47, 0.476, 0.326
11, 48, 0.483, 0.326
11, 49, 0.49, 0.347
11, 50, 0.5, 0.347
11, 51, 0.522, 0.362
11, 52, 0.538, 0.362
11, 53, 0.554, 0.377
11, 54, 0.56, 0.377
11, 55, 0.571, 0.389
11, 56, 0.576, 0.389
11, 57, 0.587, 0.389
11, 58, 0.603, 0.398
11, 59, 0.609, 0.398
11, 60, 0.62, 0.408
11, 61, 0.63, 0.408
11, 62, 0.636, 0.418
11, 63, 0.647, 0.418
11, 64, 0.658, 0.425
11, 65, 0.668, 0.425
11, 66, 0.679, 0.432
11, 67, 0.685, 0.439
11, 68, 0.696, 0.439
11, 69, 0.707, 0.444
11, 70, 0.717, 0.452
11, 71, 0.723, 0.456
11, 72, 0.734, 0.461
11, 73, 0.745, 0.461
11, 74, 0.755, 0.466
11, 75, 0.761, 0.471
11, 76, 0.772, 0.476
11, 77, 0.783, 0.478
11, 78, 0.793, 0.488
11, 79, 0.804, 0.49
11, 80, 0.815, 0.495
11, 81, 0.821, 0.498
11, 82, 0.832, 0.511
11, 83, 0.842, 0.516
11, 84, 0.853, 0.527
11, 85, 0.859, 0.533
11, 86, 0.87, 0.549
11, 87, 0.88, 0.56
11, 88, 0.891, 0.565
11, 89, 0.897, 0.571
11, 90, 0.908, 0.582
11, 91, 0.918, 0.592
11, 92, 0.929, 0.603
11, 93, 0.94, 0.614
11, 94, 0.946, 0.62
11, 95, 0.957, 0.636
11, 96, 0.967, 0.647
11, 97, 0.978, 0.652
11, 98, 0.984, 0.663
11, 99, 0.995, 0.668
12, 0, 0.0, 0.0
12, 2, 0.0, 0.0
12, 3, 0.0, 0.0
12, 4, 0.0, 0.0
12, 5, 0.0, 0.0
12, 6, 0.0, 0.0
12, 7, 0.0, 0.0
12, 8, 0.0, 0.0
12, 9, 0.0, 0.0
12, 10, 0.0, 0.0
12, 11, 0.0, 0.0
12, 12, 0.0, 0.0
12, 13, 0.0, 0.0
12, 14, 0.0, 0.0
12, 15, 0.0, 0.0
12, 16, 0.202, 0.0
12, 17, 0.202, 0.0
12, 18, 0.202, 0.0
12, 19, 0.202, 0.0
12, 20, 0.202, 0.0
12, 21, 0.202, 0.0
12, 22, 0.202, 0.0
12, 23, 0.265, 0.0
12, 24, 0.265, 0.0
12, 25, 0.265, 0.0
12, 26, 0.265, 0.0
12, 27, 0.301, 0.0
12, 28, 0.301, 0.0
12, 29, 0.301, 0.0
12, 30, 0.326, 0.0
12, 31, 0.326, 0.202
12, 32, 0.347, 0.202
12, 33, 0.347, 0.202
12, 34, 0.362, 0.202
12, 35, 0.362, 0.202
12, 36, 0.377, 0.202
12, 37, 0.389, 0.202
12, 38, 0.389, 0.265
12, 39, 0.398, 0.265
12, 40, 0.408, 0.265
12, 41, 0.418, 0.265
12, 42, 0.432, 0.265
12, 43, 0.439, 0.301
12, 44, 0.444, 0.301
12, 45, 0.456, 0.301
12, 46, 0.466, 0.326
12, 47, 0.476, 0.326
12, 48, 0.483, 0.347
12, 49, 0.49, 0.347
12, 50, 0.5, 0.362
12, 51, 0.522, 0.362
12, 52, 0.538, 0.377
12, 53, 0.554, 0.377
12, 54, 0.56, 0.389
12, 55, 0.571, 0.389
12, 56, 0.576, 0.398
12, 57, 0.587, 0.398
12, 58, 0.598, 0.408
12, 59, 0.609, 0.408
12, 60, 0.62, 0.418
12, 61, 0.625, 0.418
12, 62, 0.636, 0.425
12, 63, 0.647, 0.425
12, 64, 0.652, 0.432
12, 65, 0.663, 0.432
12, 66, 0.679, 0.439
12, 67, 0.685, 0.444
12, 68, 0.696, 0.452
12, 69, 0.707, 0.452
12, 70, 0.717, 0.456
12, 71, 0.723, 0.461
12, 72, 0.734, 0.466
12, 73, 0.745, 0.471
12, 74, 0.755, 0.476
12, 75, 0.761, 0.478
12, 76, 0.772, 0.483
12, 77, 0.783, 0.488
12, 78, 0.793, 0.495
12, 79, 0.804, 0.498
12, 80, 0.81, 0.5
12, 81, 0.821, 0.516
12, 82, 0.832, 0.522
12, 83, 0.837, 0.533
12, 84, 0.848, 0.538
12, 85, 0.859, 0.554
12, 86, 0.87, 0.565
12, 87, 0.88, 0.571
12, 88, 0.886, 0.582
12, 89, 0.897, 0.592
12, 90, 0.908, 0.603
12, 91, 0.918, 0.609
12, 92, 0.929, 0.62
12, 93, 0.935, 0.63
12, 94, 0.946, 0.641
12, 95, 0.957, 0.652
12, 96, 0.967, 0.658
12, 97, 0.973, 0.668
12, 98, 0.984, 0.679
12, 99, 0.995, 0.69
13, 0, 0.0, 0.0
13, 2, 0.0, 0.0
13, 3, 0.0, 0.0
13, 4, 0.0, 0.0
13, 5, 0.0, 0.0
13, 6, 0.0, 0.0
13, 7, 0.0, 0.0
13, 8, 0.0, 0.0
13, 9, 0.0, 0.0
13, 10, 0.0, 0.0
13, 11, 0.0, 0.0
13, 12, 0.0, 0.0
13, 13, 0.0, 0.0
13, 14, 0.0, 0.0
13, 15, 0.0, 0.0
13, 16, 0.202, 0.0
13, 17, 0.202, 0.0
13, 18, 0.202, 0.0
13, 19, 0.202, 0.0
13, 20, 0.202, 0.0
13, 21, 0.202, 0.0
13, 22, 0.202, 0.0
13, 23, 0.265, 0.0
13, 24, 0.265, 0.0
13, 25, 0.265, 0.0
13, 26, 0.265, 0.0
13, 27, 0.301, 0.0
13, 28, 0.301, 0.0
13, 29, 0.301, 0.0
13, 30, 0.326, 0.202
13, 31, 0.326, 0.202
13, 32, 0.347, 0.202
13, 33, 0.347, 0.202
13, 34, 0.362, 0.202
13, 35, 0.362, 0.202
13, 36, 0.377, 0.202
13, 37, 0.389, 0.202
13, 38, 0.389, 0.265
13, 39, 0.398, 0.265
13, 40, 0.408, 0.265
13, 41, 0.418, 0.265
13, 42, 0.432, 0.301
13, 43, 0.439, 0.301
13, 44, 0.444, 0.301
13, 45, 0.456, 0.326
13, 46, 0.466, 0.326
13, 47, 0.476, 0.347
13, 48, 0.483, 0.347
13, 49, 0.49, 0.362
13, 50, 0.5, 0.362
13, 51, 0.522, 0.377
13, 52, 0.538, 0.389
13, 53, 0.549, 0.389
13, 54, 0.56, 0.389
13, 55, 0.571, 0.398
13, 56, 0.576, 0.398
13, 57, 0.587, 0.408
13, 58, 0.598, 0.408
13, 59, 0.603, 0.418
13, 60, 0.62, 0.418
13, 61, 0.625, 0.425
13, 62, 0.636, 0.432
13, 63, 0.647, 0.432
13, 64, 0.652, 0.439
13, 65, 0.663, 0.444
13, 66, 0.674, 0.444
13, 67, 0.685, 0.452
13, 68, 0.696, 0.456
13, 69, 0.707, 0.461
13, 70, 0.717, 0.466
13, 71, 0.723, 0.471
13, 72, 0.734, 0.476
13, 73, 0.745, 0.478
13, 74, 0.755, 0.483
13, 75, 0.761, 0.488
13, 76, 0.772, 0.49
13, 77, 0.783, 0.495
13, 78, 0.788, 0.5
13, 79, 0.799, 0.511
13, 80, 0.81, 0.522
13, 81, 0.821, 0.527
13, 82, 0.832, 0.538
13, 83, 0.837, 0.549
13, 84, 0.848, 0.56
13, 85, 0.859, 0.571
13, 86, 0.87, 0.576
13, 87, 0.88, 0.587
13, 88, 0.886, 0.598
13, 89, 0.897, 0.603
13, 90, 0.908, 0.62
13, 91, 0.918, 0.625
13, 92, 0.924, 0.636
13, 93, 0.935, 0.647
13, 94, 0.946, 0.652
13, 95, 0.957, 0.663
13, 96, 0.967, 0.674
13, 97, 0.973, 0.685
13, 98, 0.984, 0.696
13, 99, 0.995, 0.707
14, 0, 0.0, 0.0
14, 2, 0.0, 0.0
14, 3, 0.0, 0.0
14, 4, 0.0, 0.0
14, 5, 0.0, 0.0
14, 6, 0.0, 0.0
14, 7, 0.0, 0.0
14, 8, 0.0, 0.0
14, 9, 0.0, 0.0
14, 10, 0.0, 0.0
14, 11, 0.0, 0.0
14, 12, 0.0, 0.0
14, 13, 0.0, 0.0
14, 14, 0.0, 0.0
14, 15, 0.0, 0.0
14, 16, 0.202, 0.0
14, 17, 0.202, 0.0
14, 18, 0.202, 0.0
14, 19, 0.202, 0.0
14, 20, 0.202, 0.0
14, 21, 0.202, 0.0
14, 22, 0.202, 0.0
14, 23, 0.265, 0.0
14, 24, 0.265, 0.0
14, 25, 0.265, 0.0
14, 26, 0.265, 0.0
14, 27, 0.301, 0.0
14, 28, 0.301, 0.0
14, 29, 0.301, 0.202
14, 30, 0.326, 0.202
14, 31, 0.326, 0.202
14, 32, 0.347, 0.202
14, 33, 0.347, 0.202
14, 34, 0.362, 0.202
14, 35, 0.362, 0.202
14, 36, 0.377, 0.202
14, 37, 0.389, 0.265
14, 38, 0.389, 0.265
14, 39, 0.398, 0.265
14, 40, 0.408, 0.265
14, 41, 0.418, 0.301
14, 42, 0.432, 0.301
14, 43, 0.439, 0.301
14, 44, 0.444, 0.326
14, 45, 0.456, 0.326
14, 46, 0.466, 0.326
14, 47, 0.476, 0.347
14, 48, 0.483, 0.347
14, 49, 0.49, 0.362
14, 50, 0.5, 0.377
14, 51, 0.516, 0.377
14, 52, 0.538, 0.389
14, 53, 0.549, 0.398
14, 54, 0.56, 0.398
14, 55, 0.571, 0.408
14, 56, 0.576, 0.408
14, 57, 0.587, 0.418
14, 58, 0.598, 0.418
14, 59, 0.603, 0.425
14, 60, 0.614, 0.425
14, 61, 0.625, 0.432
14, 62, 0.636, 0.439
14, 63, 0.647, 0.439
14, 64, 0.652, 0.444
14, 65, 0.663, 0.452
14, 66, 0.674, 0.452
14, 67, 0.685, 0.456
14, 68, 0.696, 0.461
14, 69, 0.701, 0.466
14, 70, 0.712, 0.471
14, 71, 0.723, 0.476
14, 72, 0.734, 0.478
14, 73, 0.745, 0.483
14, 74, 0.75, 0.488
14, 75, 0.761, 0.495
14, 76, 0.772, 0.498
14, 77, 0.777, 0.5
14, 78, 0.788, 0.516
14, 79, 0.799, 0.522
14, 80, 0.81, 0.533
14, 81, 0.821, 0.538
14, 82, 0.826, 0.554
14, 83, 0.837, 0.565
14, 84, 0.848, 0.571
14, 85, 0.859, 0.582
14, 86, 0.87, 0.592
14, 87, 0.875, 0.603
14, 88, 0.886, 0.609
14, 89, 0.897, 0.62
14, 90, 0.908, 0.63
14, 91, 0.918, 0.641
14, 92, 0.924, 0.652
14, 93, 0.935, 0.663
14, 94, 0.946, 0.668
14, 95, 0.957, 0.679
14, 96, 0.962, 0.69
14, 97, 0.973, 0.701
14, 98, 0.984, 0.707
14, 99, 0.995, 0.717
15, 0, 0.0, 0.0
15, 2, 0.0, 0.0
15, 3, 0.0, 0.0
15, 4, 0.0, 0.0
15, 5, 0.0, 0.0
15, 6, 0.0, 0.0
15, 7, 0.0, 0.0
15, 8, 0.0, 0.0
15, 9, 0.0, 0.0
15, 10, 0.0, 0.0
15, 11, 0.0, 0.0
15, 12, 0.0, 0.0
15, 13, 0.0, 0.0
15, 14, 0.0, 0.0
15, 15, 0.0, 0.0
15, 16, 0.202, 0.0
15, 17, 0.202, 0.0
15, 18, 0.202, 0.0
15, 19, 0.202, 0.0
15, 20, 0.202, 0.0
15, 21, 0.202, 0.0
15, 22, 0.202, 0.0
15, 23, 0.265, 0.0
15, 24, 0.265, 0.0
15, 25, 0.265, 0.0
15, 26, 0.265, 0.0
15, 27, 0.301, 0.0
15, 28, 0.301, 0.0
15, 29, 0.301, 0.202
15, 30, 0.326, 0.202
15, 31, 0.326, 0.202
15, 32, 0.347, 0.202
15, 33, 0.347, 0.202
15, 34, 0.362, 0.202
15, 35, 0.362, 0.202
15, 36, 0.377, 0.265
15, 37, 0.389, 0.265
15, 38, 0.389, 0.265
15, 39, 0.398, 0.265
15, 40, 0.408, 0.265
15, 41, 0.418, 0.301
15, 42, 0.432, 0.301
15, 43, 0.439, 0.301
15, 44, 0.444, 0.326
15, 45, 0.456, 0.326
15, 46, 0.466, 0.347
15, 47, 0.476, 0.347
15, 48, 0.483, 0.362
15, 49, 0.49, 0.362
15, 50, 0.5, 0.377
15, 51, 0.516, 0.389
15, 52, 0.533, 0.398
15, 53, 0.549, 0.398
15, 54, 0.56, 0.408
15, 55, 0.571, 0.408
15, 56, 0.576, 0.418
15, 57, 0.587, 0.418
15, 58, 0.598, 0.425
15, 59, 0.603, 0.425
15, 60, 0.614, 0.432
15, 61, 0.625, 0.439
15, 62, 0.636, 0.439
15, 63, 0.647, 0.444
15, 64, 0.652, 0.452
15, 65, 0.663, 0.456
15, 66, 0.674, 0.461
15, 67, 0.685, 0.461
15, 68, 0.69, 0.466
15, 69, 0.701, 0.471
15, 70, 0.712, 0.476
15, 71, 0.723, 0.483
15, 72, 0.734, 0.488
15, 73, 0.739, 0.49
15, 74, 0.75, 0.495
15, 75, 0.761, 0.498
15, 76, 0.772, 0.511
15, 77, 0.777, 0.516
15, 78, 0.788, 0.527
15, 79, 0.799, 0.533
15, 80, 0.81, 0.549
15, 81, 0.821, 0.56
15, 82, 0.826, 0.565
15, 83, 0.837, 0.571
15, 84, 0.848, 0.582
15, 85, 0.859, 0.592
15, 86, 0.87, 0.603
15, 87, 0.875, 0.614
15, 88, 0.886, 0.62
15, 89, 0.897, 0.636
15, 90, 0.908, 0.647
15, 91, 0.913, 0.652
15, 92, 0.924, 0.663
15, 93, 0.935, 0.674
15, 94, 0.946, 0.685
15, 95, 0.957, 0.696
15, 96, 0.962, 0.701
15, 97, 0.973, 0.712
15, 98, 0.984, 0.723
15, 99, 0.995, 0.734
16, 0, 0.0, 0.0
16, 2, 0.0, 0.0
16, 3, 0.0, 0.0
16, 4, 0.0, 0.0
16, 5, 0.0, 0.0
16, 6, 0.0, 0.0
16, 7, 0.0, 0.0
16, 8, 0.0, 0.0
16, 9, 0.0, 0.0
16, 10, 0.0, 0.0
16, 11, 0.0, 0.0
16, 12, 0.0, 0.0
16, 13, 0.0, 0.0
16, 14, 0.0, 0.0
16, 15, 0.0, 0.0
16, 16, 0.202, 0.0
16, 17, 0.202, 0.0
16, 18, 0.202, 0.0
16, 19, 0.202, 0.0
16, 20, 0.202, 0.0
16, 21, 0.202, 0.0
16, 22, 0.202, 0.0
16, 23, 0.265, 0.0
16, 24, 0.265, 0.0
16, 25, 0.265, 0.0
16, 26, 0.265, 0.0
16, 27, 0.301, 0.0
16, 28, 0.301, 0.202
16, 29, 0.301, 0.202
16, 30, 0.326, 0.202
16, 31, 0.326, 0.202
16, 32, 0.326, 0.202
16, 33, 0.347, 0.202
16, 34, 0.362, 0.202
16, 35, 0.362, 0.202
16, 36, 0.377, 0.265
16, 37, 0.389, 0.265
16, 38, 0.389, 0.265
16, 39, 0.398, 0.265
16, 40, 0.408, 0.301
16, 41, 0.418, 0.301
16, 42, 0.425, 0.301
16, 43, 0.439, 0.326
16, 44, 0.444, 0.326
16, 45, 0.456, 0.347
16, 46, 0.461, 0.347
16, 47, 0.471, 0.362
16, 48, 0.483, 0.362
16, 49, 0.49, 0.377
16, 50, 0.498, 0.389
16, 51, 0.516, 0.389
16, 52, 0.533, 0.398
16, 53, 0.549, 0.408
16, 54, 0.56, 0.408
16, 55, 0.565, 0.418
16, 56, 0.571, 0.418
16, 57, 0.582, 0.425
16, 58, 0.598, 0.432
16, 59, 0.603, 0.432
16, 60, 0.614, 0.439
16, 61, 0.62, 0.444
16, 62, 0.636, 0.444
16, 63, 0.647, 0.452
16, 64, 0.652, 0.456
16, 65, 0.663, 0.461
16, 66, 0.674, 0.466
16, 67, 0.685, 0.471
16, 68, 0.69, 0.476
16, 69, 0.701, 0.478
16, 70, 0.712, 0.483
16, 71, 0.717, 0.488
16, 72, 0.728, 0.49
16, 73, 0.739, 0.495
16, 74, 0.75, 0.5
16, 75, 0.761, 0.511
16, 76, 0.766, 0.516
16, 77, 0.777, 0.527
16, 78, 0.788, 0.538
16, 79, 0.799, 0.549
16, 80, 0.81, 0.56
16, 81, 0.815, 0.571
16, 82, 0.826, 0.576
16, 83, 0.837, 0.587
16, 84, 0.848, 0.598
16, 85, 0.859, 0.603
16, 86, 0.864, 0.62
16, 87, 0.875, 0.625
16, 88, 0.886, 0.636
16, 89, 0.897, 0.647
16, 90, 0.902, 0.652
16, 91, 0.913, 0.663
16, 92, 0.924, 0.674
16, 93, 0.935, 0.685
16, 94, 0.94, 0.696
16, 95, 0.951, 0.707
16, 96, 0.962, 0.712
16, 97, 0.973, 0.723
16, 98, 0.978, 0.734
16, 99, 0.989, 0.745
17, 0, 0.0, 0.0
17, 2, 0.0, 0.0
17, 3, 0.0, 0.0
17, 4, 0.0, 0.0
17, 5, 0.0, 0.0
17, 6, 0.0, 0.0
17, 7, 0.0, 0.0
17, 8, 0.0, 0.0
17, 9, 0.0, 0.0
17, 10, 0.0, 0.0
17, 11, 0.0, 0.0
17, 12, 0.0, 0.0
17, 13, 0.0, 0.0
17, 14, 0.0, 0.0
17, 15, 0.0, 0.0
17, 16, 0.202, 0.0
17, 17, 0.202, 0.0
17, 18, 0.202, 0.0
17, 19, 0.202, 0.0
17, 20, 0.202, 0.0
17, 21, 0.202, 0.0
17, 22, 0.202, 0.0
17, 23, 0.265, 0.0
17, 24, 0.265, 0.0
17, 25, 0.265, 0.0
17, 26, 0.265, 0.0
17, 27, 0.301, 0.202
17, 28, 0.301, 0.202
17, 29, 0.301, 0.202
17, 30, 0.326, 0.202
17, 31, 0.326, 0.202
17, 32, 0.326, 0.202
17, 33, 0.347, 0.202
17, 34, 0.347, 0.202
17, 35, 0.362, 0.265
17, 36, 0.377, 0.265
17, 37, 0.389, 0.265
17, 38, 0.389, 0.265
17, 39, 0.398, 0.301
17, 40, 0.408, 0.301
17, 41, 0.418, 0.301
17, 42, 0.425, 0.326
17, 43, 0.439, 0.326
17, 44, 0.444, 0.326
17, 45, 0.456, 0.347
17, 46, 0.461, 0.347
17, 47, 0.471, 0.362
17, 48, 0.478, 0.377
17, 49, 0.49, 0.377
17, 50, 0.498, 0.389
17, 51, 0.516, 0.398
17, 52, 0.533, 0.408
17, 53, 0.549, 0.408
17, 54, 0.554, 0.418
17, 55, 0.565, 0.418
17, 56, 0.571, 0.425
17, 57, 0.582, 0.432
17, 58, 0.592, 0.432
17, 59, 0.603, 0.439
17, 60, 0.614, 0.444
17, 61, 0.62, 0.444
17, 62, 0.636, 0.452
17, 63, 0.641, 0.456
17, 64, 0.652, 0.461
17, 65, 0.663, 0.466
17, 66, 0.668, 0.471
17, 67, 0.685, 0.476
17, 68, 0.69, 0.478
17, 69, 0.701, 0.483
17, 70, 0.712, 0.488
17, 71, 0.717, 0.49
17, 72, 0.728, 0.498
17, 73, 0.739, 0.5
17, 74, 0.75, 0.511
17, 75, 0.761, 0.522
17, 76, 0.766, 0.527
17, 77, 0.777, 0.538
17, 78, 0.788, 0.554
17, 79, 0.799, 0.56
17, 80, 0.804, 0.571
17, 81, 0.815, 0.576
17, 82, 0.826, 0.587
17, 83, 0.837, 0.598
17, 84, 0.842, 0.609
17, 85, 0.853, 0.62
17, 86, 0.864, 0.625
17, 87, 0.875, 0.636
17, 88, 0.886, 0.647
17, 89, 0.891, 0.658
17, 90, 0.902, 0.668
17, 91, 0.913, 0.679
17, 92, 0.924, 0.685
17, 93, 0.935, 0.696
17, 94, 0.94, 0.707
17, 95, 0.951, 0.717
17, 96, 0.962, 0.723
17, 97, 0.973, 0.734
17, 98, 0.978, 0.745
17, 99, 0.989, 0.755
18, 0, 0.0, 0.0
18, 2, 0.0, 0.0
18, 3, 0.0, 0.0
18, 4, 0.0, 0.0
18, 5, 0.0, 0.0
18, 6, 0.0, 0.0
18, 7, 0.0, 0.0
18, 8, 0.0, 0.0
18, 9, 0.0, 0.0
18, 10, 0.0, 0.0
18, 11, 0.0, 0.0
18, 12, 0.0, 0.0
18, 13, 0.0, 0.0
18, 14, 0.0, 0.0
18, 15, 0.0, 0.0
18, 16, 0.202, 0.0
18, 17, 0.202, 0.0
18, 18, 0.202, 0.0
18, 19, 0.202, 0.0
18, 20, 0.202, 0.0
18, 21, 0.202, 0.0
18, 22, 0.202, 0.0
18, 23, 0.265, 0.0
18, 24, 0.265, 0.0
18, 25, 0.265, 0.0
18, 26, 0.265, 0.0
18, 27, 0.301, 0.202
18, 28, 0.301, 0.202
18, 29, 0.301, 0.202
18, 30, 0.326, 0.202
18, 31, 0.326, 0.202
18, 32, 0.326, 0.202
18, 33, 0.347, 0.202
18, 34, 0.347, 0.265
18, 35, 0.362, 0.265
18, 36, 0.377, 0.265
18, 37, 0.377, 0.265
18, 38, 0.389, 0.265
18, 39, 0.398, 0.301
18, 40, 0.408, 0.301
18, 41, 0.418, 0.301
18, 42, 0.425, 0.326
18, 43, 0.439, 0.326
18, 44, 0.444, 0.347
18, 45, 0.456, 0.347
18, 46, 0.461, 0.362
18, 47, 0.471, 0.362
18, 48, 0.478, 0.377
18, 49, 0.49, 0.389
18, 50, 0.498, 0.398
18, 51, 0.516, 0.398
18, 52, 0.533, 0.408
18, 53, 0.549, 0.418
18, 54, 0.554, 0.425
18, 55, 0.565, 0.425
18, 56, 0.571, 0.432
18, 57, 0.582, 0.432
18, 58, 0.592, 0.439
18, 59, 0.603, 0.444
18, 60, 0.614, 0.452
18, 61, 0.62, 0.452
18, 62, 0.63, 0.456
18, 63, 0.641, 0.461
18, 64, 0.652, 0.466
18, 65, 0.663, 0.471
18, 66, 0.668, 0.476
18, 67, 0.679, 0.478
18, 68, 0.69, 0.483
18, 69, 0.701, 0.488
18, 70, 0.712, 0.49
18, 71, 0.717, 0.498
18, 72, 0.728, 0.5
18, 73, 0.739, 0.511
18, 74, 0.745, 0.522
18, 75, 0.755, 0.527
18, 76, 0.766, 0.538
18, 77, 0.777, 0.554
18, 78, 0.788, 0.565
18, 79, 0.793, 0.571
18, 80, 0.804, 0.576
18, 81, 0.815, 0.587
18, 82, 0.826, 0.598
